ID,Plot,Treatment,Block,Replicate,P,N,K,Collection,Type,Bottle,Date_collected,Coord_x,Coord_y,LAI,Volume_mL,Rain_cm,PO4_ppm,NH4_ppm,NO3_ppm,N_ppm,K_ppm,Ca_ppm,Mg_ppm,Na_ppm,P_total_ppm,PO4.dep,NH4.dep,NO3.dep,N.dep,K.dep,Ca.dep,Mg.dep,Na.dep,P.total.dep,PO4.rain,NH4.rain,NO3.rain,K.rain
5-43,15,NP,1,2,TRUE,TRUE,FALSE,5,Tfall,43,2018-07-20,260,340,8.4606,245,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-44,15,NP,1,2,TRUE,TRUE,FALSE,5,Tfall,44,2018-07-20,270,350,14.075,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-45,15,NP,1,2,TRUE,TRUE,FALSE,5,Tfall,45,2018-07-20,250,355,4.8021,90,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-49,17,NPK,2,2,TRUE,TRUE,TRUE,5,Tfall,49,2018-07-20,165,370,14.214,130,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-50,17,NPK,2,2,TRUE,TRUE,TRUE,5,Tfall,50,2018-07-20,165,355,3.4204,430,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-51,17,NPK,2,2,TRUE,TRUE,TRUE,5,Tfall,51,2018-07-20,175,345,16.018,470,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-52,18,K,2,2,FALSE,FALSE,TRUE,5,Tfall,52,2018-07-20,75,405,10.581,290,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-54,18,K,2,2,FALSE,FALSE,TRUE,5,Tfall,54,2018-07-20,85,380,8.9157,180,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-55,19,K,1,3,FALSE,FALSE,TRUE,5,Tfall,55,2018-07-20,255,415,11.705,340,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-56,19,K,1,3,FALSE,FALSE,TRUE,5,Tfall,56,2018-07-20,245,425,0.24192,280,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-57,19,K,1,3,FALSE,FALSE,TRUE,5,Tfall,57,2018-07-20,245,415,12.618,230,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-58,20,NPK,1,3,TRUE,TRUE,TRUE,5,Tfall,58,2018-07-20,345,430,10.316,240,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-59,20,NPK,1,3,TRUE,TRUE,TRUE,5,Tfall,59,2018-07-20,335,425,12.36,270,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-60,20,NPK,1,3,TRUE,TRUE,TRUE,5,Tfall,60,2018-07-20,325,410,11.089,160,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-61,21,PK,2,3,TRUE,FALSE,TRUE,5,Tfall,61,2018-07-20,180,435,16.864,170,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-62,21,PK,2,3,TRUE,FALSE,TRUE,5,Tfall,62,2018-07-20,165,455,12.45,340,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-63,21,PK,2,3,TRUE,FALSE,TRUE,5,Tfall,63,2018-07-20,195,435,6.4411,105,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-64,22,NP,2,3,TRUE,TRUE,FALSE,5,Tfall,64,2018-07-20,75,485,16.358,150,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-65,22,NP,2,3,TRUE,TRUE,FALSE,5,Tfall,65,2018-07-20,105,505,6.8181,400,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-66,22,NP,2,3,TRUE,TRUE,FALSE,5,Tfall,66,2018-07-20,105,490,16.941,320,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-67,23,N,1,3,FALSE,TRUE,FALSE,5,Tfall,67,2018-07-20,260,485,9.2919,230,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-68,23,N,1,3,FALSE,TRUE,FALSE,5,Tfall,68,2018-07-20,260,500,9.6674,290,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-69,23,N,1,3,FALSE,TRUE,FALSE,5,Tfall,69,2018-07-20,275,495,9.7069,210,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-70,24,P,1,3,TRUE,FALSE,FALSE,5,Tfall,70,2018-07-20,335,515,11.439,200,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-71,24,P,1,3,TRUE,FALSE,FALSE,5,Tfall,71,2018-07-20,355,510,9.5338,205,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-72,24,P,1,3,TRUE,FALSE,FALSE,5,Tfall,72,2018-07-20,340,510,3.4965,260,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-73,Rain 1,Rain,NA,NA,Rain,Rain,Rain,5,Rain,73,2018-07-20,60,585,0,265,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-74,Rain 1,Rain,NA,NA,Rain,Rain,Rain,5,Rain,74,2018-07-20,60,590,0,255,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-75,Rain 1,Rain,NA,NA,Rain,Rain,Rain,5,Rain,75,2018-07-20,65,590,0,270,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-76,26,C,2,3,FALSE,FALSE,FALSE,5,Tfall,76,2018-07-20,155,535,7.3805,170,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-77,26,C,2,3,FALSE,FALSE,FALSE,5,Tfall,77,2018-07-20,175,550,14.2491,220,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-78,26,C,2,3,FALSE,FALSE,FALSE,5,Tfall,78,2018-07-20,160,535,8.0752,150,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-79,27,NK,2,3,FALSE,TRUE,TRUE,5,Tfall,79,2018-07-20,45,575,5.8295,90,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-80,27,NK,2,3,FALSE,TRUE,TRUE,5,Tfall,80,2018-07-20,75,545,3.0409,300,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-81,27,NK,2,3,FALSE,TRUE,TRUE,5,Tfall,81,2018-07-20,60,560,12.098,230,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-82,28,N,1,4,FALSE,TRUE,FALSE,5,Tfall,82,2018-07-20,325,555,9.997,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-83,28,N,1,4,FALSE,TRUE,FALSE,5,Tfall,83,2018-07-20,300,585,4.6811,45,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-84,28,N,1,4,FALSE,TRUE,FALSE,5,Tfall,84,2018-07-20,320,575,5.2968,280,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-85,29,NPK,1,4,TRUE,TRUE,TRUE,5,Tfall,85,2018-07-20,400,585,9.5026,280,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-86,29,NPK,1,4,TRUE,TRUE,TRUE,5,Tfall,86,2018-07-20,385,565,11.158,550,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-87,29,NPK,1,4,TRUE,TRUE,TRUE,5,Tfall,87,2018-07-20,380,585,9.5418,330,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-88,30,P,1,4,TRUE,FALSE,FALSE,5,Tfall,88,2018-07-21,210,630,9.835,80,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-89,30,P,1,4,TRUE,FALSE,FALSE,5,Tfall,89,2018-07-21,210,635,7.6568,330,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-90,30,P,1,4,TRUE,FALSE,FALSE,5,Tfall,90,2018-07-21,195,610,15.079,180,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-91,Rain 3,Rain,NA,NA,Rain,Rain,Rain,5,Rain,91,2018-07-20,410,675,0,270,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-92,Rain 3,Rain,NA,NA,Rain,Rain,Rain,5,Rain,92,2018-07-20,410,680,0,270,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-93,Rain 3,Rain,NA,NA,Rain,Rain,Rain,5,Rain,93,2018-07-20,415,675,0,440,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-94,32,K,1,4,FALSE,FALSE,TRUE,5,Tfall,94,2018-07-20,275,650,6.8974,335,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-95,32,K,1,4,FALSE,FALSE,TRUE,5,Tfall,95,2018-07-20,275,635,10.389,400,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-96,32,K,1,4,FALSE,FALSE,TRUE,5,Tfall,96,2018-07-20,295,650,7.6743,580,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-97,33,PK,2,4,TRUE,FALSE,TRUE,5,Tfall,97,2018-07-20,450,650,12.82,100,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-98,33,PK,2,4,TRUE,FALSE,TRUE,5,Tfall,98,2018-07-20,455,650,12.157,170,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-99,33,PK,2,4,TRUE,FALSE,TRUE,5,Tfall,99,2018-07-20,465,640,10.124,310,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-100,34,NK,2,4,FALSE,TRUE,TRUE,5,Tfall,100,2018-07-20,345,660,8.6529,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-101,34,NK,2,4,FALSE,TRUE,TRUE,5,Tfall,101,2018-07-20,370,655,5.7948,240,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-102,34,NK,2,4,FALSE,TRUE,TRUE,5,Tfall,102,2018-07-20,360,650,9.7556,470,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-103,35,NP,2,4,TRUE,TRUE,FALSE,5,Tfall,103,2018-07-20,445,740,16.541,550,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-104,35,NP,2,4,TRUE,TRUE,FALSE,5,Tfall,104,2018-07-20,460,715,11.11,205,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-105,35,NP,2,4,TRUE,TRUE,FALSE,5,Tfall,105,2018-07-20,455,730,0.2916,540,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-106,36,C,2,4,FALSE,FALSE,FALSE,5,Tfall,106,2018-07-20,350,755,10.193,200,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-107,36,C,2,4,FALSE,FALSE,FALSE,5,Tfall,107,2018-07-20,355,755,15.404,120,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-108,36,C,2,4,FALSE,FALSE,FALSE,5,Tfall,108,2018-07-20,340,745,14.028,530,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
