"ID","PO4.conc","PO4.range","PO4.pct","NH4.conc","NH4.range","NH4.pct","NO3.conc","NO3.range","NO3.pct","Ca_ppm","P_ppm","Mg_ppm","K_ppm","Na_ppm","Fe_ppm","Zn_ppm","Cu_ppm","Mn_ppm","Mo_ppm","Collection","Bottle","Coord_x","Coord_y","Date_collected","Extra_volume","Volume_mL","Funnel_area","Water_cm","Collector","Photo_number","Notes","Notes.2","Notes.3","Plot","Treatment","Sample","X1.4m","Palm","Plants_above","Canopy","Date_placed","ID.full","Gap_Fraction.4.5","LAI.4.5","Gap_Fraction.2.25","LAI.2.25","Gap_Fraction.9","LAI.9","K_DL","P.dep","K.dep","Mg.dep","Ca.dep","Na.dep","P.fert","N.fert","K.fert","PO4.dep","NH4.dep","NO3.dep","N.conc","N.dep","DI.control","Treatment.DI","Type","Rain_cm","PO4.rain","NH4.rain","NO3.rain","PO4.dep.pct.of.rain","NH4.dep.pct.of.rain","NO3.dep.pct.of.rain","N.dep.pct.of.rain"
"2-53",112.66471008,1.66745045999999,1.48001131748884,271.101,1.32640000000004,0.48926414878589,82.13695,33.6623,40.9831385265706,1.99,0.12,0.8,1.38,11.2,0,0.01,0,0.01,0,2,"53",100,405,"2018-07-03","0",50,81.15,0.616142945163278,"Omar",1623,"","","","18","K",155,"Y","Y","3","Y","","18K-2",0.025726,8.1339,0.023913,8.2963,0.024378,8.2535,0.0845173333333333,0.739371534195933,8.50277264325323,4.92914356130622,12.2612446087492,69.0080098582871,"FALSE","FALSE","TRUE",0.69417566284658,1.6703696857671,0.506081022797289,353.23795,2.17645070856439,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,294.537797840503,174.842371162157,15.9351077780185,52.6826890394672
"2-55",42.29755062,0.33345884,0.788364420899415,14.57315,0.7959,5.46141362711562,33.43705,29.5235,88.2957677187431,0.52,0.03,0.09,0.09,5.8,0,0.01,0,0,0,2,"55",275,410,"2018-07-03","DI WATER",NA,81.15,NA,"Palani",1685,"","","","19","K",157,"Y","Y","2","N","","19K-1",0.0833,5.5229,0.074352,5.7754,0.084684,5.4863,0.0845173333333333,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,48.0102,NA,TRUE,"DI","DI",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-56",57.804988345,1.33391348999999,2.30760965133102,140.7148,12.203,8.67215104594542,193.4707,6.34620000000001,3.28018661223638,1.22,0.05,0.46,0.36,9.38,0,0.01,0,0,0,2,"56",265,415,"2018-07-03","30",80,81.15,0.985828712261245,"Palani",1686,"Near gap","","","19","K",158,"Y","Y","2","Y","","19K-2",0.37604,2.1735,0.41471,1.9559,0.38608,2.1149,0.0845173333333333,0.492914356130622,3.54898336414048,4.53481207640172,12.0271102895872,92.4707332101048,"FALSE","FALSE","TRUE",0.569858172224276,1.38720690080099,1.90728971041282,334.1855,3.2944966112138,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,241.790054177465,145.202912801406,60.0553384344303,79.7458632199575
"2-57",31.625734855,1.00045465,3.16341945756189,92.43345,5.83630000000001,6.31405622098927,192.50495,18.2107,9.45986064254452,1.1,0.02,0.4,0.16,8.43,0,0.01,0,0,0,2,"57",265,405,"2018-07-03","80",130,81.15,1.60197165742452,"Palani",1687,"","","","19","K",159,"N","N","1","N","","19K-3",0.13287,4.4853,0.15954,4.0788,0.091667,5.3102,0.0845173333333333,0.320394331484904,2.56315465187924,6.40788662969809,17.6216882316697,135.046210720887,"FALSE","FALSE","TRUE",0.506635308829328,1.48075767097967,3.08387473813925,284.9384,4.56463240911892,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,214.964678477662,154.995139409359,97.1027841639523,110.490492085487
"2-58",308.25871167,14.67375156,4.76020660714001,145.75515,4.77509999999998,3.27611065543823,89.03495,15.4515,17.354420932454,1.95,0.36,0.64,4.01,10.84,0.01,0.02,0,0,0,2,"58",355,425,"2018-07-03","50",100,81.15,1.23228589032656,"Palani",1690,"","","","20","NPK",160,"N","N","2","N","","20NPK-1",0.029793,7.8077,0.019591,8.7393,0.03102,7.718,0.0845173333333333,4.4362292051756,49.4146642020949,7.88662969808996,24.0295748613678,133.579790511399,"TRUE","TRUE","TRUE",3.79862860961183,1.79612014787431,1.0971651263093,234.7901,2.89328527418361,FALSE,"NPK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,1611.7529976505,188.005031594099,34.54673016859,70.0342294923035
"2-59",179.69689049,10.33831786,5.75319797232403,578.03235,11.9377000000001,2.06523043217219,76.2047,23.4532,30.7765793973338,2.54,0.2,1.3,2.07,10.42,0,0.01,0,0.02,0,2,"59",350,425,"2018-07-03","20",70,81.15,0.862600123228589,"Palani",1689,"Small dead frog on funnel screen","","","20","NPK",161,"N","N","3","Y","","20NPK-2",0.011416,9.9394,0.0060025,11.368,0.051068,6.6102,0.0845173333333333,1.72520024645718,17.8558225508318,11.2138016019717,21.9100431300062,89.882932840419,"TRUE","TRUE","TRUE",1.55006559880468,4.98610776340111,0.657341836105977,654.23705,5.64344959950708,FALSE,"NPK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,657.690743734924,521.910156566768,20.6978972407447,136.604104651122
"2-60",557.37848244,7.33687578000005,1.3163184462884,445.3913,2.38760000000002,0.536067947443073,370.8873,26.7642,7.21626219069783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"60",330,425,"2018-07-03","0",30,81.15,0.369685767097967,"Palani",1688,"","","","20","NPK",162,"N","Y","5+","Y","","20NPK-3",0.0054764,11.572,0.0078174,10.781,0.01509,9.3194,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",2.06054891844732,1.64654824399261,1.37111756007394,816.2786,3.01766580406654,FALSE,"NPK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,874.288128012687,172.348912738047,43.1727433195286,73.0449573496364
"2-61",302.92282332,4.66889253999999,1.54128120450927,146.8163,6.89739999999998,4.69797972023541,69.9965,2.75919999999999,3.94191138128334,2.31,0.34,0.79,1.82,10.94,0.01,0.01,0,0,0,2,"61",185,450,"2018-07-02","20",70,81.15,0.862600123228589,"Palani",1691,"","The same Whatman #1 filter paper was used for all 3 collectors in this plot","","21","PK",163,"Y","N","3","Y","","21PK-1",0.0066482,11.141,0.0012915,14.782,0.018851,8.8249,0.0845173333333333,2.9328404189772,15.6993222427603,6.81454097350585,19.9260628465804,94.3684534812076,"TRUE","FALSE","TRUE",2.61301264724584,1.26643758471965,0.603789895255699,216.8128,1.87022747997535,FALSE,"PK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,1108.69774329624,132.561643166777,19.0116930348363,45.2703166549536
"2-62",1238.36714105,66.6987996999999,5.3860278982731,426.9542,20.1614,4.72214584140407,152.91045,6.34609999999998,4.15020686944547,2.26,1.29,0.86,3.87,11.64,0,0.01,0,0.01,0,2,"62",170,455,"2018-07-02","20",70,81.15,0.862600123228589,"Omar",1692,"","The same Whatman #1 filter paper was used for all 3 collectors in this plot","","21","PK",164,"N","N","3","Y","","21PK-2",0.00076777,15.938,0.00059709,16.497,0.004813,11.859,0.0845173333333333,11.1275415896488,33.3826247689464,7.41836105976587,19.4947627849661,100.406654343808,"TRUE","FALSE","TRUE",10.6821564847197,3.68290745532964,1.31900573012939,579.86465,5.00191318545903,FALSE,"PK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,4532.42459451123,385.500454029673,41.531884268766,121.075214759063
"2-63",311.92714956,3.33490091999999,1.06912813607413,598.3265,10.0808,1.68483261229445,111.79835,8.5535,7.65082847823783,2.19,0.37,0.91,7.17,10.06,0,0.02,0,0.01,0,2,"63",170,425,"2018-07-02","5",55,81.15,0.677757239679606,"Omar",1693,"","The same Whatman #1 filter paper was used for all 3 collectors in this plot","","21","PK",165,"N","N","2","Y","","21PK-3",0.0013213,14.731,0.0019333,13.886,0.0029765,12.927,0.0845173333333333,2.50770178681454,48.5951940850277,6.16759088108441,14.8428835489834,68.1823783117683,"TRUE","FALSE","TRUE",2.11410883866913,4.0552011706716,0.757721410967344,710.12485,4.81292258163894,FALSE,"PK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,897.013529951954,424.469501728395,23.8585756145084,116.500549606641
"2-64",480.007945105,17.34165667,3.61278533966902,383.3618,4.35359999999997,1.13563740570917,142.4925,11.9328,8.37433549134164,1.47,0.54,0.77,3,20.72,0.01,0.01,0,0.08,0,2,"64",80,485,"2018-07-03","20",70,81.15,0.862600123228589,"Palani",1681,"","","","22","NP",166,"Y","Y","3","Y","","22NP-1",0.0015641,14.357,0.0010956,15.148,0.0075616,10.855,0.0845173333333333,4.65804066543438,25.8780036968577,6.64202094886013,12.6802218114603,178.730745532964,"TRUE","TRUE","FALSE",4.14054912598275,3.30687935921134,1.2291404805915,525.8543,4.53601983980283,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,1756.82941176074,346.140518017232,38.7022732531828,109.797902501001
"2-65",321.598432545,18.67564829,5.80713287132915,96.8106,7.16260000000001,7.39856999130262,235.13465,62.6339,26.6374607060252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"65",105,485,"2018-07-02","0",35,81.15,0.431300061614294,"Palani",1680,"","","","22","NP",167,"N","Y","2","Y","","22NP-2",0.018101,8.915,0.012815,9.6825,0.023352,8.3491,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",1.38705423771719,0.417544177449168,1.01413589032656,331.94525,1.43168006777572,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,588.525243001568,43.7055429538872,31.9323665301384,34.6549340712535
"2-66",92.15480378,0,0,282.7734,4.50979999999998,1.59484590841995,173.4665,59.5988,34.3575272458947,1.32,0.11,0.72,2.9,10.43,0,0.01,0,0,0,2,"66",100,475,"2018-07-03","5",55,81.15,0.677757239679606,"Palani",1679,"","","","22","NP",168,"Y","N","3","Y","","22NP-3",0.11161,4.8727,0.090621,5.3357,0.093381,5.269,0.0845173333333333,0.745532963647566,19.6549599507086,4.87985212569316,8.94639556377079,70.6900800985829,"TRUE","TRUE","FALSE",0.624585854331485,1.91651719038817,1.17568176216882,456.2399,3.09219895255699,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,265.010935910299,200.607334289964,37.0190043666487,74.8490904134377
"2-67",296.41967277,5.00235138,1.68759088533286,368.4595,3.4486,0.935950898266973,218.7174,31.4548,14.3814803943353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"67",275,500,"2018-07-02","0",45,81.15,0.55452865064695,"Palani",1695,"","","","23","N",169,"Y","N","5+","Y","","23N-1",0.011916,9.8441,0.0040245,12.256,0.017835,8.948,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",1.64373201166359,2.0432134935305,1.21285064695009,587.1769,3.25606414048059,FALSE,"N","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,697.433276427514,213.868998607532,38.1893509283602,78.8155752530907
"2-68",11.94959285,0.33345884,2.79054562097486,21.4688,1.6326,7.60452377403488,21.60775,2.0753,9.60442433848966,0.18,0.01,0.05,0.49,6.23,0,0.01,0,0,0,2,"68",250,490,"2018-07-02","DI WATER (cap, no funnel)",NA,NA,NA,"Palani",NA,"","","","23","N",170,"","","","","","23N-2",NA,NA,NA,NA,NA,NA,0.0845173333333333,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,43.07655,NA,TRUE,"DI","DI",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-70",284.74744142,3.00144207999998,1.05407165909276,210.97835,4.8845,2.31516646139284,61.71345,1.7835,2.88996969056179,2.95,0.3,1.35,2.38,9.6,0,0,0,0.03,0,2,"70",325,510,"2018-07-03","60",110,81.15,1.35551447935921,"Palani",1699,"","","","24","P",172,"Y","Y","5+","Y","","24P-1",0.0073254,10.925,0.0012494,14.856,0.012787,9.6875,0.0845173333333333,4.06654343807763,32.2612446087492,18.2994454713494,39.9876771410967,130.129390018484,"TRUE","FALSE","FALSE",3.85979279805299,2.85984208256315,0.836534750462107,272.6918,3.69637683302526,FALSE,"P","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,1637.70488034297,299.34784803942,26.3401921988505,89.4736878260892
"2-72",10.615640295,6.33642113,59.689486021719,8.5464,6.5126,76.2028456426097,13.1752,8.1534,61.884449571923,0.35,0.01,0.06,0.0422586666666667,6.65,0,0,0,0,0,2,"72",325,515,"2018-07-03","DI WATER",NA,81.15,NA,"Palani",NA,"","","","24","P",174,"","","","","","24P-3",NA,NA,NA,NA,NA,NA,0.0845173333333333,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,21.7216,NA,TRUE,"DI","DI",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-1",990.52159245,10.0170472999999,1.01129015019484,207.16795,8.7543,4.22570190031808,193.4707,11.3128,5.84729367289208,2.35,1.02,1.34,8.2,26.27,0,0.01,0,0,0,2,"1",195,20,"2018-07-03","60",110,81.15,1.35551447935921,"Omar",1578,"","","","1","P",106,"N","N","5+","Y","","1P-1",0.0022185,13.58,9.21e-05,20.651,0.021439,8.5389,0.0845173333333333,13.826247689464,111.152187307455,18.1638940234134,31.8545902649415,356.093653727665,"TRUE","FALSE","FALSE",13.4266636068392,2.80819155884165,2.62252335181762,400.63865,5.43071491065927,FALSE,"P","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,5696.91526621217,293.941440035142,82.5760903473417,131.45469537832
"2-10",106.39774652,1.00162660000001,0.94139832163807,116.30885,3.71390000000001,3.19313620588632,14.12265,7.4499,52.7514312115644,1.17,0.11,0.44,1.29,9.82,0,0.01,0,0,0,2,"10",190,115,"2018-07-03","50",100,81.15,1.23228589032656,"Omar",1591,"","","","4","N",115,"Y","N","2","Y","","4N-1",0.20586,3.5124,0.22512,3.3136,0.17505,3.8726,0.0845173333333333,1.35551447935921,15.8964879852126,5.42205791743685,14.4177449168207,121.010474430068,"FALSE","TRUE","FALSE",1.31112441799137,1.43325754775108,0.174031423290203,130.4315,1.60728897104128,FALSE,"N","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,556.30832286242,150.023165692075,5.47977371600071,38.9056847116867
"2-11",23.09186841,0,0,109.8094,1.32640000000001,1.20791116243237,259.4156,12.9682,4.99900545688077,0.86,0.02,0.39,0.69,9.09,0,0.01,0,0,0,2,"11",185,100,"2018-07-03","65",115,81.15,1.41712877387554,"Omar",1593,"Near gap","","","4","N",116,"N","N","1","Y","","4N-2",0.40738,1.9956,0.25436,3.0422,0.51667,1.4674,0.0845173333333333,0.283425754775108,9.77818853974122,5.5268022181146,12.1873074553296,128.817005545286,"FALSE","TRUE","FALSE",0.327241511663586,1.55614060382009,3.67625311152187,369.225,5.23239371534196,FALSE,"N","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,138.848132203522,162.885686535113,115.755159574204,126.654175972241
"2-13",215.07931107,1.33555422000001,0.620958944565961,220.03415,9.55010000000001,4.34028081550069,99.51995,1.10369999999999,1.10902386908352,2.48,0.23,1.35,2.67,10.73,0,0.01,0,0.02,0,2,"13",295,90,"2018-07-03","130",180,81.15,2.2181146025878,"Omar",1575,"","","","5","NPK",118,"Y","Y","3","N","","5NPK-1",0.028042,7.9423,0.02265,8.4169,0.020688,8.6182,0.0845173333333333,5.10166358595194,59.2236598890943,29.9445471349353,55.0092421441774,238.003696857671,"TRUE","TRUE","TRUE",4.77070560598891,4.88060961182994,2.20746654343808,319.5541,7.08807615526802,FALSE,"NPK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,2024.20395663434,510.867363386852,69.5070862203531,171.572418574257
"2-2",27.432497755,0.667777110000001,2.43425558971672,160.61095,1.06110000000001,0.660664792780324,176.5016,3.31100000000001,1.8759036745276,0.84,0.02,0.4,1.49,9.6,0,0.01,0,0.02,0,2,"2",200,5,"2018-07-03","70",120,81.15,1.47874306839187,"Omar",1580,"","","","1","P",107,"Y","Y","3","Y","","1P-2",0.074846,5.7607,0.10907,4.924,0.055692,6.4176,0.0845173333333333,0.295748613678373,22.0332717190388,5.91497227356747,12.4214417744917,141.959334565619,"TRUE","FALSE","FALSE",0.405656159038817,2.37502329020333,2.61000517560074,337.11255,4.98502846580407,FALSE,"P","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,172.119361364209,248.600478781915,82.1819272030735,120.666506934163
"2-3",106.23078271,4.00666265999999,3.77165879586692,169.89585,5.83629999999999,3.43522222585189,306.18405,11.5887,3.78488036852345,1.77,0.11,0.59,1.27,10.38,0,0.01,0,0,0,2,"3",215,5,"2018-07-03","110",160,81.15,1.97165742452249,"Omar",1570,"","","","1","P",108,"Y","N","2","N","","1P-3",0.058388,6.3125,0.073701,5.795,0.073113,5.8128,0.0845173333333333,2.16882316697474,25.0400492914356,11.6327788046827,34.8983364140481,204.658040665434,"TRUE","FALSE","FALSE",2.09450711443007,3.34976414048059,6.03690055452865,476.0799,9.38666469500924,FALSE,"P","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,888.696544784863,350.629390694805,190.085493524079,227.211549197503
"2-4",83.693129455,1.00170473,1.19687809085762,230.11485,1.5917,0.69169808032815,179.95065,16.8311,9.35317544004425,1.51,0.1,0.95,3.61,9.59,0,0.01,0,0.01,0,2,"4",265,5,"2018-07-03","70",120,81.15,1.47874306839187,"Omar",1568,"","","","2","K",109,"N","N","3","Y","","2K-1",0.028162,7.9329,0.013946,9.4946,0.034166,7.5034,0.0845173333333333,1.47874306839187,53.3826247689464,14.0480591497227,22.3290203327172,141.81146025878,"FALSE","FALSE","TRUE",1.23760635053604,3.40280739371534,2.66100776340111,410.0655,6.06381515711645,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,525.114705960054,356.181579679521,83.7878592513935,146.779381245851
"2-5",76.514466925,14.69117455,19.200518725956,206.5048,2.12219999999999,1.02767587000399,196.6438,11.0368,5.61258478528181,1.16,0.09,0.52,2.07,11.79,0,0.01,0,0,0,2,"5",285,10,"2018-07-03","30",80,81.15,0.985828712261245,"Omar",1563,"Also photo 1564 (overhead veg not moved)","","","2","K",110,"Y","Y","5+","Y","","2K-2",0.18059,3.8034,0.29092,2.7438,0.10224,5.0677,0.0845173333333333,0.88724584103512,20.4066543438078,5.12630930375847,11.4356130622304,116.229205175601,"FALSE","FALSE","TRUE",0.754301583980283,2.03578361059766,1.93857104128158,403.1486,3.97435465187924,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,320.049145114235,213.091291516399,61.04030202006,96.2023580104983
"2-6",134.94543283,5.34221688000001,3.95879783996096,362.2254,5.83620000000002,1.61120672376924,127.1119,2.75920000000001,2.17068582878551,1.18,0.14,0.89,2.76,8.58,0,0.01,0,0,0,2,"6",290,15,"2018-07-03","120",170,81.15,2.09488601355514,"Omar",1566,"","","","2","K",111,"N","N","3","Y","","2K-3",0.020017,8.6915,0.007678,10.821,0.030378,7.7645,0.0845173333333333,2.9328404189772,57.818853974122,18.6444855206408,24.7196549599507,179.741219963031,"FALSE","FALSE","TRUE",2.82695299828712,7.58820924214418,2.6628494146642,489.3373,10.2510586568084,FALSE,"K","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,1199.47234580322,794.279558636621,83.8458478145779,248.134880067282
"2-7",109.23581877,3.33896368000001,3.05665643155962,447.9115,5.83620000000002,1.30298061112519,180.64045,12.6923,7.02627789069393,1.53,0.13,0.94,1.88,9.62,0,0.01,0,0,0,2,"7",115,85,"2018-07-03","10",60,81.15,0.739371534195933,"Omar",1586,"","","","3","NP",112,"Y","Y","4","Y","","3NP-1",0.19044,3.6854,0.24703,3.1072,0.13436,4.4605,0.0845173333333333,0.961182994454713,13.9001848428835,6.95009242144177,11.3123844731978,71.1275415896488,"TRUE","TRUE","FALSE",0.807658549131238,3.31173012939002,1.33560406654344,628.55195,4.64733419593346,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,342.688433490567,346.64826200183,42.0545205024499,112.492353418994
"2-8",1155.7974038,26.7110844000001,2.3110524657851,399.8954,5.30560000000003,1.32674694432595,554.78805,18.7627,3.38195820908543,1.56,1.18,3.06,18.19,9.2,0.01,0.02,0,0.01,0,2,"8",120,65,"2018-07-03","15",65,81.15,0.800985828712261,"Omar",1584,"","","","3","NP",113,"Y","N","3","N","","3NP-2",0.013181,9.6199,0.0077333,10.805,0.011506,9.9219,0.0845173333333333,9.45163277880468,145.69932224276,24.5101663585952,12.4953789279113,73.690696241528,"TRUE","TRUE","FALSE",9.25777341306223,3.20310548367221,4.44377365988909,954.68345,7.64687914356131,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,3928.0607775965,335.278209739879,139.922283234509,185.098681287553
"2-9",94.377641345,0.333849490000002,0.3537379036414,222.4217,3.18339999999998,1.43124524270787,181.3302,16.2792,8.97765512859965,1.56,0.1,0.81,1.84,9.99,0,0.01,0,0.08,0,2,"9",130,65,"2018-07-03","40",90,81.15,1.1090573012939,"Omar",1582,"","","","3","NP",114,"N","Y","3","N","","3NP-3",0.059295,6.2783,0.07961,5.6236,0.045316,6.8758,0.0845173333333333,1.1090573012939,20.4066543438078,8.98336414048059,17.3012939001848,110.794824399261,"TRUE","TRUE","FALSE",1.04670212212569,2.46678410351201,2.01105582255083,403.7519,4.47783992606285,FALSE,"NP","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,444.114299227483,258.205345486192,63.3226496082136,108.389612254938
"3-100",89.870165385,0.667777109999995,0.743046490611502,219.42155,3.53730000000002,1.61210236642664,161.94815,7.26350000000002,4.48507747695792,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,3,"100",355,670,"2018-07-08","0",50,81.15,0.616142945163278,"Palani",1720,"","","","34","NK",307,"","","","","","34NK-1",0.12028,4.7066,0.11833,4.7428,0.12006,4.7107,0.098139,NA,5.73012939001848,NA,NA,NA,"FALSE","TRUE","TRUE",0.553728683826248,1.35195040049291,0.997832101047443,381.3697,2.34978250154036,FALSE,"NK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,251.394232776267,401.274390433388,69.1256811758493,131.979231468686
